date,line_id,build_id,units_built,first_pass_yield,rework_units,scrap_units,oqa_defects,oqa_pass_rate,field_return_rate_est,shift
2024-10-19,CORK-L3,B654978,2038,0.9685,42,22,25,0.9638,0.00186,B
2024-10-19,CORK-L2,B654978,1345,0.969,24,18,6,0.9705,0.00186,B
2024-10-20,CORK-L3,B654978,806,0.9715,16,7,5,0.9637,0.00219,A
2024-10-20,CORK-L2,B654978,621,0.9742,10,6,5,0.9731,0.00229,A
2024-10-21,CORK-L3,B654978,1472,0.9715,25,17,11,0.9667,0.0015,A
2024-10-21,CORK-L2,B654978,1427,0.9698,28,15,14,0.9741,0.00084,B
2024-10-22,CORK-L3,B654978,4341,0.9697,98,33,40,0.9764,0.00095,B
2024-10-22,CORK-L2,B654978,3932,0.9724,86,23,27,0.9802,0.00087,A
2024-10-23,CORK-L3,B654978,2458,0.9694,50,25,12,0.9678,0.0018,B
2024-10-23,CORK-L2,B654978,2034,0.9697,36,26,25,0.9746,0.00199,A
2024-10-24,CORK-L3,B654978,2274,0.9679,44,29,27,0.9754,0.00191,B
2024-10-24,CORK-L2,B654978,2825,0.9723,53,25,32,0.9784,0.00156,A
2024-10-25,CORK-L3,B654978,1951,0.9717,40,15,14,0.964,0.0022,A
2024-10-25,CORK-L2,B654978,1489,0.9718,25,17,16,0.965,0.0008,A
2024-10-26,CORK-L3,B654978,143,0.9668,4,1,1,0.9733,0.00269,B
2024-10-26,CORK-L2,B654978,173,0.9683,3,2,1,0.9676,0.00226,B
2024-10-27,CORK-L3,B654978,1810,0.9684,35,22,15,0.9641,0.00118,B
2024-10-27,CORK-L2,B654978,1405,0.9722,28,11,9,0.9773,0.00097,A
2024-10-28,CORK-L3,B654978,336,0.972,6,3,2,0.9717,0.00278,A
2024-10-28,CORK-L2,B654978,486,0.9681,10,5,3,0.9682,0.00172,B
2024-10-29,CORK-L3,B654978,4613,0.9691,88,54,32,0.9735,0.00182,B
2024-10-29,CORK-L2,B654978,4122,0.9677,92,41,45,0.96,0.00175,B
2024-10-30,CORK-L3,B654978,1542,0.9701,29,17,19,0.9663,0.00261,B
2024-10-30,CORK-L2,B654978,1586,0.9665,34,19,17,0.9735,0.00219,B
2024-10-16,CORK-L1,B724224,5507,0.9656,152,38,54,0.9688,0.00276,B
2024-10-17,CORK-L1,B724224,4951,0.9675,120,41,26,0.9677,0.00136,B
2024-10-18,CORK-L1,B724224,2924,0.9663,68,31,34,0.9599,0.00209,B
2024-10-25,CORK-L3,B732181,1426,0.974,22,15,13,0.9727,0.00225,A
2024-10-25,CORK-L1,B732181,965,0.9679,25,6,4,0.9603,0.00176,A
2024-10-26,CORK-L3,B732181,1028,0.9738,20,7,6,0.9781,0.00286,A
2024-10-26,CORK-L1,B732181,1313,0.964,31,16,13,0.9521,0.00189,B
2024-10-27,CORK-L3,B732181,1287,0.973,26,9,9,0.977,0.00211,A
2024-10-27,CORK-L1,B732181,1487,0.9691,36,10,9,0.9616,0.0018,A
2024-10-28,CORK-L3,B732181,2903,0.9693,65,24,15,0.956,0.00182,B
2024-10-28,CORK-L1,B732181,4245,0.969,97,35,30,0.9659,0.00102,A
2024-10-29,CORK-L3,B732181,2342,0.9702,48,22,16,0.9686,0.00077,A
2024-10-29,CORK-L1,B732181,1635,0.9703,34,14,14,0.9747,0.00055,A
2024-10-30,CORK-L3,B732181,1614,0.9706,36,11,9,0.9687,0.0026,A
2024-10-30,CORK-L1,B732181,1765,0.9686,41,14,17,0.9705,0.00236,B
2024-10-31,CORK-L3,B732181,2219,0.9671,44,29,27,0.9667,0.00086,B
2024-10-31,CORK-L1,B732181,1768,0.9703,41,12,20,0.973,0.0015,B
2024-11-01,CORK-L3,B732181,1054,0.9731,17,11,9,0.9793,0.00204,A
2024-11-01,CORK-L1,B732181,1091,0.9721,22,8,7,0.9739,0.00112,A
2024-11-02,CORK-L3,B732181,439,0.9749,8,3,3,0.9756,0.00228,A
2024-11-02,CORK-L1,B732181,560,0.9728,9,6,3,0.974,0.00079,A
2024-11-03,CORK-L3,B732181,964,0.9771,14,8,6,0.9865,0.00133,A
2024-11-03,CORK-L1,B732181,937,0.9741,16,8,7,0.9768,0.00193,A
2024-10-21,CORK-L2,B427396,2877,0.9673,67,27,31,0.9648,0.00176,B
2024-10-21,CORK-L3,B427396,4570,0.9735,80,41,27,0.9665,0.00068,B
2024-10-22,CORK-L2,B427396,3196,0.9681,73,29,26,0.9724,0.00038,B
2024-10-22,CORK-L3,B427396,3392,0.9786,52,20,19,0.9836,0.0,A
2024-10-23,CORK-L2,B427396,1019,0.9711,21,8,6,0.9764,0.00256,A
2024-10-23,CORK-L3,B427396,1679,0.9737,34,10,11,0.973,0.0,B
2024-10-24,CORK-L2,B427396,3728,0.9673,87,35,21,0.9593,0.00083,B
2024-10-24,CORK-L3,B427396,3249,0.9709,72,23,22,0.9636,0.003,B
2024-10-25,CORK-L2,B427396,1052,0.9684,26,7,7,0.957,0.00252,B
2024-10-25,CORK-L3,B427396,1629,0.9693,33,17,15,0.9718,0.00052,B
2024-10-26,CORK-L2,B427396,625,0.975,9,7,3,0.9807,0.00276,A
2024-10-26,CORK-L3,B427396,859,0.9682,17,10,10,0.9693,0.0017,B
2024-10-27,CORK-L2,B427396,1898,0.9761,29,16,17,0.9805,0.00066,A
2024-10-27,CORK-L3,B427396,1748,0.974,28,18,17,0.9793,0.00183,A
2024-10-28,CORK-L2,B427396,637,0.97,11,8,6,0.9622,0.0,B
2024-10-28,CORK-L3,B427396,622,0.9687,11,8,4,0.9689,0.00156,B
2024-10-29,CORK-L2,B427396,3782,0.9753,69,24,32,0.976,0.00161,A
2024-10-29,CORK-L3,B427396,2857,0.9675,72,21,17,0.9628,0.00278,B
2024-10-30,CORK-L2,B427396,1364,0.971,25,15,15,0.9718,0.00066,B
2024-10-30,CORK-L3,B427396,2189,0.9738,43,14,13,0.9754,0.00209,A
2024-10-31,CORK-L2,B427396,688,0.9746,12,5,5,0.9765,0.00075,A
2024-10-31,CORK-L3,B427396,639,0.9671,15,6,7,0.952,0.00135,B
2024-11-01,CORK-L2,B427396,4153,0.9719,79,38,38,0.9657,0.00082,B
2024-11-01,CORK-L3,B427396,3901,0.9708,76,38,26,0.9672,0.00061,A
2024-11-02,CORK-L2,B427396,1207,0.9741,21,10,12,0.9765,0.00182,A
2024-11-02,CORK-L3,B427396,1279,0.9698,24,15,11,0.9639,0.00124,A
2024-11-03,CORK-L2,B427396,1328,0.973,21,15,13,0.9712,0.00124,A
2024-11-03,CORK-L3,B427396,2132,0.9641,59,18,24,0.9558,0.00134,B
2024-10-23,CORK-L2,B660107,1916,0.9729,32,20,12,0.9659,0.00015,A
2024-10-23,CORK-L1,B660107,1658,0.9742,27,16,16,0.972,0.00235,A
2024-10-24,CORK-L2,B660107,551,0.9747,9,5,6,0.9635,0.00103,A
2024-10-24,CORK-L1,B660107,760,0.9734,14,6,5,0.9685,0.00251,A
2024-10-25,CORK-L2,B660107,1290,0.9735,24,10,7,0.9748,0.00141,A
2024-10-25,CORK-L1,B660107,1053,0.9736,19,9,7,0.9594,0.00319,A
2024-10-26,CORK-L2,B660107,1116,0.9726,22,9,13,0.9692,0.00159,A
2024-10-26,CORK-L1,B660107,849,0.9707,16,9,4,0.9617,3e-05,B
2024-10-27,CORK-L2,B660107,280,0.9721,5,3,3,0.9751,0.0025,A
2024-10-27,CORK-L1,B660107,281,0.9724,6,2,2,0.976,0.00097,B
2024-10-28,CORK-L2,B660107,2883,0.9719,52,29,29,0.9777,0.00226,A
2024-10-28,CORK-L1,B660107,3257,0.9744,56,27,15,0.9757,0.0027,A
2024-10-29,CORK-L2,B660107,2816,0.966,64,32,30,0.9636,0.0026,B
2024-10-29,CORK-L1,B660107,2822,0.9735,49,26,13,0.9661,0.00227,A
2024-10-30,CORK-L2,B660107,3500,0.966,83,36,19,0.9767,0.00182,B
2024-10-30,CORK-L1,B660107,3294,0.9732,53,35,36,0.9727,0.00026,A
2024-10-31,CORK-L2,B660107,2481,0.9732,40,26,19,0.966,0.00197,A
2024-10-31,CORK-L1,B660107,2444,0.972,54,15,20,0.9818,0.00212,A
2024-11-01,CORK-L2,B660107,1459,0.9712,30,12,9,0.9725,0.00277,A
2024-11-01,CORK-L1,B660107,1937,0.9656,50,17,21,0.9701,0.00152,B
2024-11-02,CORK-L2,B660107,933,0.9703,22,6,4,0.9721,0.00164,A
2024-11-02,CORK-L1,B660107,614,0.972,13,4,4,0.9758,0.00186,A
2024-11-03,CORK-L2,B660107,867,0.965,20,10,12,0.9679,0.00057,B
2024-11-03,CORK-L1,B660107,759,0.9727,14,7,7,0.9689,0.00297,A
2024-10-22,CORK-L1,B641796,1851,0.9666,43,19,18,0.9606,0.00237,B
2024-10-22,CORK-L2,B641796,2474,0.9708,54,18,20,0.9673,0.00093,A
2024-10-23,CORK-L1,B641796,3868,0.9716,69,41,24,0.9716,0.00237,A
2024-10-23,CORK-L2,B641796,3406,0.9679,70,39,32,0.9585,0.00239,B
2024-10-24,CORK-L1,B641796,1776,0.9664,38,22,12,0.9751,0.00092,B
2024-10-24,CORK-L2,B641796,2257,0.9732,42,18,18,0.9697,0.00139,A
2024-10-25,CORK-L1,B641796,3113,0.9649,77,32,45,0.9617,0.00209,B
2024-10-25,CORK-L2,B641796,2586,0.9683,53,29,19,0.9684,0.00016,B
2024-10-26,CORK-L1,B641796,673,0.9659,16,7,8,0.9716,0.00065,B
2024-10-26,CORK-L2,B641796,661,0.9737,10,7,6,0.9713,0.00264,A
2024-10-31,CORK-L3,B776441,5660,0.965,134,64,58,0.964,0.0001,B
2024-11-01,CORK-L3,B776441,7354,0.9709,154,60,61,0.9663,0.00018,A
2024-11-02,CORK-L3,B776441,958,0.9725,19,7,4,0.9795,0.00235,A
2024-11-03,CORK-L3,B776441,350,0.974,6,3,2,0.9806,0.00141,A
2024-11-04,CORK-L3,B776441,5199,0.9713,106,43,22,0.9716,0.00129,B
2024-11-05,CORK-L3,B776441,1772,0.9713,35,16,19,0.9858,0.00084,B
2024-11-06,CORK-L3,B776441,8200,0.9748,133,74,54,0.9675,0.00101,A
2024-11-07,CORK-L3,B776441,2082,0.9749,36,16,10,0.9675,0.00155,A
2024-11-08,CORK-L3,B776441,3855,0.969,89,30,32,0.9678,0.00207,B
2024-11-09,CORK-L3,B776441,3340,0.9738,66,22,29,0.9719,0.00164,A
2024-11-10,CORK-L3,B776441,350,0.9737,6,3,3,0.981,0.00129,A
2024-11-11,CORK-L3,B776441,5843,0.969,135,46,61,0.969,0.00261,B
2024-10-29,CORK-L3,B400430,5084,0.9749,89,38,26,0.982,0.00166,A
2024-10-29,CORK-L1,B400430,4300,0.9665,110,34,53,0.9647,0.00179,B
2024-10-30,CORK-L3,B400430,792,0.9694,17,7,4,0.9691,0.0001,B
2024-10-30,CORK-L1,B400430,1163,0.9722,21,11,5,0.9621,0.0028,A
2024-10-31,CORK-L3,B400430,3922,0.9686,88,35,18,0.9779,0.00058,B
2024-10-31,CORK-L1,B400430,3560,0.9697,85,23,45,0.9683,0.00213,A
2024-11-01,CORK-L3,B400430,774,0.9712,14,8,3,0.976,0.00077,A
2024-11-01,CORK-L1,B400430,537,0.9656,11,7,3,0.963,0.00097,B
2024-11-02,CORK-L3,B400430,751,0.9714,17,5,9,0.9668,0.00368,A
2024-11-02,CORK-L1,B400430,959,0.9705,19,9,5,0.9728,0.00198,A
2024-11-03,CORK-L3,B400430,538,0.9676,12,5,3,0.9702,0.00088,B
2024-11-03,CORK-L1,B400430,319,0.9687,7,3,4,0.9484,0.00135,A
2024-11-04,CORK-L3,B400430,3535,0.9663,80,39,42,0.9638,0.00172,B
2024-11-04,CORK-L1,B400430,2747,0.9703,55,27,33,0.9666,0.00067,A
2024-11-05,CORK-L3,B400430,3016,0.9709,54,34,34,0.9756,0.0009,A
2024-11-05,CORK-L1,B400430,3088,0.9651,82,26,16,0.9675,0.00194,B
2024-11-06,CORK-L3,B400430,2911,0.9678,75,19,33,0.9721,0.00127,B
2024-11-06,CORK-L1,B400430,3851,0.9665,98,31,46,0.9678,6e-05,B
2024-11-07,CORK-L3,B400430,2706,0.9742,48,22,29,0.967,0.00309,A
2024-11-07,CORK-L1,B400430,3709,0.9673,82,39,27,0.965,0.00071,B
2024-11-07,CORK-L2,B617974,3426,0.974,54,35,19,0.9844,0.00099,A
2024-11-08,CORK-L2,B617974,8147,0.9692,174,77,39,0.9653,0.00239,B
2024-11-06,CORK-L1,B058669,8173,0.9681,180,81,62,0.9686,0.0014,B
2024-11-07,CORK-L1,B058669,2580,0.9717,47,26,20,0.9735,0.002,A
2024-11-08,CORK-L1,B058669,4734,0.9662,113,47,33,0.9621,0.00246,B
2024-11-09,CORK-L1,B058669,1594,0.9675,32,20,16,0.9642,0.0016,B
2024-11-10,CORK-L1,B058669,1718,0.9674,33,23,20,0.973,0.00092,B
2024-11-11,CORK-L1,B058669,1957,0.9725,39,15,16,0.9705,0.00081,A
2024-11-06,CORK-L1,B514801,2232,0.9721,46,16,14,0.9846,0.00098,A
2024-11-07,CORK-L1,B514801,2298,0.9711,49,17,9,0.9743,0.00155,A
2024-11-08,CORK-L1,B514801,5138,0.9661,114,60,52,0.9672,0.0,B
2024-11-09,CORK-L1,B514801,634,0.9705,12,7,7,0.9827,0.00075,A
2024-11-10,CORK-L1,B514801,2947,0.9663,76,23,21,0.9706,0.00072,B
2024-11-11,CORK-L1,B514801,4388,0.9729,76,43,24,0.9626,0.00057,A
2024-11-12,CORK-L1,B514801,852,0.9669,21,7,7,0.9639,0.00124,B
2024-11-13,CORK-L1,B514801,8200,0.9671,216,54,74,0.9673,0.00185,B
2024-11-14,CORK-L1,B514801,6858,0.9724,135,54,63,0.9795,0.00225,A
2024-11-15,CORK-L1,B514801,7236,0.9688,175,51,52,0.979,0.00065,B
2024-11-16,CORK-L1,B514801,562,0.9686,12,6,4,0.9672,0.00192,B
2024-11-05,CORK-L2,B445381,1340,0.9743,21,13,5,0.9735,0.00117,A
2024-11-05,CORK-L1,B445381,889,0.9722,18,7,8,0.9665,0.00162,A
2024-11-06,CORK-L2,B445381,1883,0.9752,27,20,19,0.9801,0.00043,A
2024-11-06,CORK-L1,B445381,1533,0.9741,24,16,9,0.9759,0.00098,A
2024-11-07,CORK-L2,B445381,1526,0.9706,30,15,13,0.9738,0.00104,B
2024-11-07,CORK-L1,B445381,1334,0.9749,20,13,6,0.9807,0.00023,A
2024-11-08,CORK-L2,B445381,2305,0.9742,40,19,13,0.9788,0.00149,A
2024-11-08,CORK-L1,B445381,2698,0.9694,65,18,19,0.977,0.00189,B
2024-11-09,CORK-L2,B445381,1465,0.9748,29,8,15,0.9649,0.00105,A
2024-11-09,CORK-L1,B445381,1122,0.9685,24,11,10,0.9675,0.00192,B
2024-11-10,CORK-L2,B445381,1129,0.9666,30,8,13,0.964,0.00242,B
2024-11-10,CORK-L1,B445381,1191,0.9658,31,10,11,0.9698,0.00128,B
2024-11-11,CORK-L2,B445381,914,0.9717,18,8,5,0.9766,0.00214,A
2024-11-11,CORK-L1,B445381,1043,0.9671,24,10,14,0.9682,0.0003,B
2024-11-06,CORK-L2,B244689,4066,0.9705,76,44,50,0.9688,0.0026,A
2024-11-06,CORK-L3,B244689,3712,0.9745,72,23,15,0.9643,0.00214,A
2024-11-07,CORK-L2,B244689,447,0.9673,9,6,3,0.9663,0.00082,B
2024-11-07,CORK-L3,B244689,398,0.9686,8,5,2,0.9658,0.00097,B
2024-11-08,CORK-L2,B244689,1075,0.9729,21,8,11,0.9704,0.00233,A
2024-11-08,CORK-L3,B244689,1519,0.9734,25,15,15,0.9791,0.00149,A
2024-11-09,CORK-L2,B244689,1094,0.9692,24,10,6,0.972,0.00102,B
2024-11-09,CORK-L3,B244689,1105,0.9714,24,8,12,0.9753,0.00166,B
2024-11-10,CORK-L2,B244689,1498,0.9718,31,11,12,0.9753,0.0,A
2024-11-10,CORK-L3,B244689,1152,0.9689,24,12,6,0.9754,0.00164,B
2024-11-11,CORK-L2,B244689,922,0.9744,19,5,10,0.9748,0.00206,A
2024-11-11,CORK-L3,B244689,860,0.9697,19,7,10,0.9734,0.00085,B
2024-11-12,CORK-L2,B244689,1936,0.9734,36,16,18,0.9639,0.00133,A
2024-11-12,CORK-L3,B244689,2205,0.9697,51,16,11,0.9615,0.00166,B
2024-11-08,CORK-L1,B369583,882,0.9662,19,11,6,0.9688,0.00032,B
2024-11-08,CORK-L2,B369583,996,0.9722,19,9,4,0.9756,0.00116,A
2024-11-09,CORK-L1,B369583,1963,0.9721,42,13,9,0.9786,0.00221,A
2024-11-09,CORK-L2,B369583,1942,0.9703,41,17,23,0.9634,0.0017,A
2024-11-10,CORK-L1,B369583,933,0.965,21,12,13,0.9768,0.0015,B
2024-11-10,CORK-L2,B369583,703,0.9694,15,7,9,0.9708,0.0,A
2024-11-11,CORK-L1,B369583,3915,0.9688,91,31,41,0.9674,0.00092,A
2024-11-11,CORK-L2,B369583,3645,0.9637,92,40,37,0.9608,0.001,B
2024-11-12,CORK-L1,B369583,1453,0.9675,33,14,8,0.9579,0.00174,A
2024-11-12,CORK-L2,B369583,1494,0.9694,34,12,13,0.9611,0.0,A
2024-11-13,CORK-L1,B369583,1251,0.9708,28,9,11,0.9694,0.00227,A
2024-11-13,CORK-L2,B369583,1497,0.9698,27,18,10,0.9676,0.00112,A
2024-11-14,CORK-L1,B369583,566,0.9714,12,4,5,0.9637,0.00022,A
2024-11-14,CORK-L2,B369583,420,0.9715,9,3,2,0.9644,0.0011,A
2024-11-15,CORK-L1,B369583,1363,0.9705,26,14,14,0.9824,0.00149,A
2024-11-15,CORK-L2,B369583,1410,0.9681,32,13,8,0.9627,0.00128,B
2024-11-16,CORK-L1,B369583,450,0.9675,9,6,6,0.9636,0.0004,B
2024-11-16,CORK-L2,B369583,304,0.9753,5,3,3,0.9775,0.00171,A
2024-11-17,CORK-L1,B369583,148,0.9675,4,1,1,0.9642,0.00107,B
2024-11-17,CORK-L2,B369583,184,0.9751,3,2,1,0.9741,0.00079,A
2024-11-18,CORK-L1,B369583,1391,0.9661,28,19,19,0.967,0.00139,B
2024-11-18,CORK-L2,B369583,1115,0.9744,22,6,7,0.9721,0.00125,A
2024-11-12,CORK-L1,B148595,2683,0.9646,69,26,33,0.9502,0.0019,B
2024-11-12,CORK-L2,B148595,2264,0.9715,39,26,14,0.9696,0.00291,A
2024-11-13,CORK-L1,B148595,477,0.9688,9,6,6,0.9693,0.00133,B
2024-11-13,CORK-L2,B148595,528,0.9706,10,6,6,0.9697,0.00047,A
2024-11-14,CORK-L1,B148595,2788,0.9735,51,23,23,0.9695,0.00071,A
2024-11-14,CORK-L2,B148595,2128,0.9671,45,25,23,0.9771,0.00182,B
2024-11-15,CORK-L1,B148595,3840,0.9752,56,39,25,0.9774,0.00152,A
2024-11-15,CORK-L2,B148595,2648,0.9741,43,26,16,0.9753,0.00215,A
2024-11-16,CORK-L1,B148595,1570,0.9748,24,16,7,0.9788,0.00177,A
2024-11-16,CORK-L2,B148595,1257,0.9695,29,9,11,0.9688,0.00085,B
2024-11-17,CORK-L1,B148595,1223,0.9743,25,6,12,0.9738,0.00064,A
2024-11-17,CORK-L2,B148595,1357,0.9696,32,9,17,0.9645,0.0008,B
2024-11-11,CORK-L3,B136300,6136,0.9733,109,55,59,0.9679,0.00115,A
2024-11-12,CORK-L3,B136300,7241,0.9689,145,80,35,0.971,0.00219,B
2024-11-13,CORK-L3,B136300,5848,0.975,111,35,49,0.975,0.00084,A
2024-11-14,CORK-L3,B136300,8200,0.9691,167,86,95,0.9647,0.00126,B
2024-11-15,CORK-L3,B136300,4918,0.9685,91,64,39,0.9683,0.00103,B
2024-11-15,CORK-L1,B703103,1142,0.974,21,9,7,0.9722,0.00091,A
2024-11-15,CORK-L3,B703103,1129,0.9702,22,12,11,0.9759,0.00172,B
2024-11-16,CORK-L1,B703103,943,0.9735,18,7,5,0.9749,0.0,A
2024-11-16,CORK-L3,B703103,934,0.9741,18,6,10,0.971,0.00138,A
2024-11-17,CORK-L1,B703103,902,0.9727,18,7,10,0.9711,0.0022,A
2024-11-17,CORK-L3,B703103,1068,0.9742,19,9,11,0.9797,0.00153,A
2024-11-18,CORK-L1,B703103,1474,0.9726,29,11,14,0.9699,0.00204,A
2024-11-18,CORK-L3,B703103,1204,0.9761,23,6,9,0.975,0.0014,A
2024-11-19,CORK-L1,B703103,1461,0.9729,28,12,11,0.9719,0.00157,A
2024-11-19,CORK-L3,B703103,1741,0.9751,31,12,12,0.9714,0.00144,A
2024-11-20,CORK-L1,B703103,3939,0.9675,76,52,28,0.9683,0.00056,B
2024-11-20,CORK-L3,B703103,3183,0.9751,54,25,13,0.9787,0.00176,A
2024-11-21,CORK-L1,B703103,2375,0.973,45,19,16,0.9741,0.00301,A
2024-11-21,CORK-L3,B703103,2667,0.9753,45,21,25,0.9656,0.0,A
2024-11-22,CORK-L1,B703103,1759,0.9736,29,17,9,0.9772,0.00084,A
2024-11-22,CORK-L3,B703103,1885,0.9688,43,16,14,0.9622,0.00024,B
2024-11-23,CORK-L1,B703103,1268,0.9682,27,13,8,0.9781,0.00226,B
2024-11-23,CORK-L3,B703103,1124,0.9686,24,11,8,0.9721,0.00216,B
2024-11-24,CORK-L1,B703103,573,0.9682,13,5,3,0.9711,0.00114,B
2024-11-24,CORK-L3,B703103,390,0.9687,7,5,4,0.9701,0.00193,B
2024-11-25,CORK-L1,B703103,4288,0.9744,87,23,34,0.9726,0.0011,A
2024-11-25,CORK-L3,B703103,2818,0.9703,53,31,22,0.9741,0.0,B
2024-11-26,CORK-L1,B703103,3129,0.9709,71,20,25,0.9716,0.00155,B
2024-11-26,CORK-L3,B703103,2505,0.9699,60,15,15,0.9701,0.00036,B
2024-11-14,CORK-L2,B458964,5426,0.9713,112,44,50,0.9633,0.00192,A
2024-11-15,CORK-L2,B458964,6557,0.9658,146,78,79,0.9725,0.00349,B
2024-11-16,CORK-L2,B458964,1617,0.9714,30,16,12,0.9648,0.00221,A
2024-11-17,CORK-L2,B458964,503,0.9665,13,4,3,0.9654,0.00128,B
2024-11-18,CORK-L2,B458964,5829,0.9669,117,76,54,0.9654,0.00088,B
2024-11-19,CORK-L2,B458964,2692,0.9671,67,21,19,0.961,0.00185,B
2024-11-20,CORK-L2,B458964,5311,0.968,123,47,68,0.9684,0.00197,B
2024-11-21,CORK-L2,B458964,3693,0.974,66,30,20,0.9761,0.00237,A
2024-11-15,CORK-L2,B814431,5876,0.9733,124,33,40,0.9776,0.0016,A
2024-11-16,CORK-L2,B814431,1729,0.9714,34,15,11,0.9684,0.00078,A
2024-11-19,CORK-L3,B449184,1076,0.9694,19,14,6,0.9615,0.00261,B
2024-11-20,CORK-L3,B449184,7950,0.972,161,62,45,0.976,0.00136,B
2024-11-21,CORK-L3,B449184,3560,0.9687,81,30,31,0.9653,0.00178,B
2024-11-22,CORK-L3,B449184,7088,0.9745,140,41,75,0.9783,0.00324,A
2024-11-19,CORK-L1,B671583,8040,0.9759,120,74,69,0.9682,0.00301,A
2024-11-20,CORK-L1,B671583,8200,0.9724,163,63,90,0.9706,0.00213,A
2024-11-21,CORK-L1,B671583,7474,0.9729,135,67,65,0.9667,0.00161,A
2024-11-19,CORK-L2,B612552,5245,0.9721,89,57,51,0.9796,0.00147,A
2024-11-19,CORK-L1,B612552,3970,0.9691,75,48,21,0.9598,0.00109,B
2024-11-20,CORK-L2,B612552,2282,0.9703,46,22,22,0.9737,0.00087,A
2024-11-20,CORK-L1,B612552,2118,0.9676,44,25,18,0.9796,0.00188,B
2024-11-18,CORK-L2,B360412,7685,0.9714,134,86,52,0.9681,0.00088,A
2024-11-19,CORK-L2,B360412,8200,0.9669,195,76,112,0.9634,0.00179,B
2024-11-20,CORK-L2,B360412,4602,0.9695,105,36,45,0.9639,0.00178,A
2024-11-21,CORK-L2,B360412,3195,0.966,77,32,34,0.9584,0.00063,B
2024-11-22,CORK-L2,B360412,5613,0.972,101,56,36,0.9678,0.00134,A
2024-11-23,CORK-L2,B360412,3618,0.9665,81,40,51,0.9627,0.00056,B
2024-11-24,CORK-L2,B360412,350,0.9705,7,3,3,0.9774,9e-05,A
2024-11-25,CORK-L2,B360412,6994,0.972,126,70,47,0.9762,0.0,A
2024-11-26,CORK-L2,B360412,3578,0.9718,60,41,23,0.9763,0.00216,A
2024-11-27,CORK-L2,B360412,4733,0.9694,112,33,50,0.9679,0.00076,A
2024-11-28,CORK-L2,B360412,8180,0.9716,172,61,84,0.9788,0.0025,A
2024-11-29,CORK-L2,B360412,7111,0.969,175,46,60,0.9574,0.00123,B
2024-11-30,CORK-L2,B360412,350,0.9736,6,3,2,0.9695,0.00185,A
2024-12-01,CORK-L2,B360412,2335,0.9715,46,21,28,0.9697,0.00131,A
2024-12-02,CORK-L2,B360412,5947,0.9667,149,49,32,0.9621,0.0022,B
2024-11-29,CORK-L3,B917691,4025,0.9699,92,29,34,0.9643,0.00022,B
2024-11-29,CORK-L1,B917691,3575,0.973,73,24,33,0.9657,0.00185,A
2024-11-30,CORK-L3,B917691,308,0.9685,7,3,3,0.9758,0.00185,B
2024-11-30,CORK-L1,B917691,232,0.974,4,2,1,0.9733,0.00163,A
2024-12-01,CORK-L3,B917691,236,0.9689,5,2,2,0.9778,0.00085,B
2024-12-01,CORK-L1,B917691,262,0.9713,5,3,2,0.967,0.0008,B
2024-12-02,CORK-L3,B917691,2361,0.9696,46,26,16,0.9717,0.00126,B
2024-12-02,CORK-L1,B917691,2275,0.9753,37,19,8,0.9772,0.00041,A
2024-12-03,CORK-L3,B917691,1353,0.9724,23,14,11,0.9848,0.00118,A
2024-12-03,CORK-L1,B917691,912,0.9696,20,8,11,0.9736,0.00038,B
2024-12-04,CORK-L3,B917691,648,0.9677,14,7,4,0.9735,0.0002,B
2024-12-04,CORK-L1,B917691,741,0.9745,12,7,7,0.9701,0.00067,A
2024-12-05,CORK-L3,B917691,2701,0.9717,49,27,18,0.9625,0.00193,A
2024-12-05,CORK-L1,B917691,2998,0.9742,52,25,15,0.9717,0.00145,A
2024-12-06,CORK-L3,B917691,877,0.9674,20,9,8,0.9631,0.00063,B
2024-12-06,CORK-L1,B917691,765,0.9738,16,4,6,0.9702,0.00161,A
2024-12-07,CORK-L3,B917691,849,0.9721,16,8,10,0.9734,0.00213,A
2024-12-07,CORK-L1,B917691,708,0.9699,13,8,5,0.9629,0.00061,B
2024-12-08,CORK-L3,B917691,1593,0.9684,35,15,10,0.9689,0.00228,B
2024-12-08,CORK-L1,B917691,1664,0.9742,27,16,10,0.9638,0.00096,A
2024-12-09,CORK-L3,B917691,2253,0.9674,58,15,16,0.9675,0.00199,B
2024-12-09,CORK-L1,B917691,1626,0.9747,31,10,15,0.9717,0.00108,A
2024-12-10,CORK-L3,B917691,2670,0.9693,64,18,22,0.9721,0.00048,B
2024-12-10,CORK-L1,B917691,1750,0.9705,34,18,15,0.961,0.00107,B
2024-12-11,CORK-L3,B917691,1843,0.9704,32,22,21,0.969,0.00234,B
2024-12-11,CORK-L1,B917691,2654,0.9757,46,18,17,0.9717,0.00238,A
2024-11-28,CORK-L1,B268597,8200,0.9761,151,45,75,0.9664,0.00255,A
2024-11-29,CORK-L1,B268597,3487,0.974,61,30,16,0.9697,0.00061,B
2024-11-28,CORK-L2,B925376,3217,0.9726,57,31,32,0.9823,0.0,A
2024-11-28,CORK-L1,B925376,3576,0.9728,64,33,37,0.9756,0.00248,B
2024-11-29,CORK-L2,B925376,1556,0.9725,28,15,14,0.9786,0.00116,A
2024-11-29,CORK-L1,B925376,1604,0.9772,23,14,14,0.962,0.00172,A
2024-11-30,CORK-L2,B925376,205,0.9734,3,2,2,0.979,0.00195,A
